siparis_id,musteri_id,musteri_adi,cinsiyet,yas,sehir,ilce,urun_id,urun_adi,kategori,marka,fiyat,adet,indirim_orani,kargo_ucreti,odeme_tipi,siparis_durumu,tarih,teslim_tarihi,toplam_harcama,musteri_puani,sadakat_seviyesi,kampanya_kodu,urun_puani,yorum_sayisi
100612,108,Beste Çorlu,Kadın,30,Bursa,Osmangazi,5041,Can Yayınları Roman Seti,Kitap & Hobi,Can Yayınları,269.49,2,5,19.99,Dijital Cüzdan,İptal,26-02-2025 04:51:52,02-03-2025 23:51:52,532.02,4.6,Bronze,YAZ2026,3.6,30
100613,6,Ulutay Korutürk,Erkek,28,Eskişehir,Odunpazarı,5046,Chicco Bebek Arabası,Anne & Bebek,Chicco,6430.45,1,25,0.0,Kredi Kartı,İade,19-01-2026 03:52:31,26-01-2026 02:52:31,4822.84,3.8,Bronze,,4.2,321
100614,132,Eflâtun Erdoğan,Erkek,18,Trabzon,Ortahisar,5052,Pierre Cardin Cüzdan,Aksesuar,Pierre Cardin,582.66,1,0,49.99,Kredi Kartı,Tamamlandı,14-06-2026 15:47:52,17-06-2026 19:47:52,632.65,3.5,Gold,,5.0,
100615,254,Özalpsan Durmuş,Erkek,27,İstanbul,Üsküdar,5052,Pierre Cardin Cüzdan,Aksesuar,Pierre Cardin,708.71,1,5,29.99,,Tamamlandı,14-11-2024 06:28:15,21-11-2024 18:28:15,703.26,3.6,Silver,,5.0,99
100616,36,Tuğtaş Bilgin,Erkek,,İstanbul,Ataşehir,5015,Nike Air Max 270,Ayakkabı,Nike,4091.53,2,5,0.0,Havale/EFT,Tamamlandı,13-06-2024 21:57:54,15-06-2024 09:57:54,-7773.91,5.0,Gold,YAZ2026,2.9,0
100617,330,Ümmet Akar,Erkek,36,Kocaeli,İzmit,5015,Nike Air Max 270,Ayakkabı,Nike,4501.15,1,25,0.0,Havale/EFT,Tamamlandı,10-06-2024 03:52:18,16-06-2024 02:52:18,3375.86,4.0,Silver,,2.9,0
100618,104,Işıman Akgündüz,Erkek,39,İstanbul,Kartal,5057,Eti Crax Kraker 24lü Kutu,Süpermarket,Eti,181.1,1,0,29.99,Kredi Kartı,,01-03-2025 22:50:45,07-03-2025 01:50:45,211.09,4.4,Bronze,YAZ2026,4.6,48
100619,279,Eşref Ergül,Erkek,28,Ankara,Etimesgut,5056,Ülker Albeni 12li Paket,Süpermarket,Ülker,85.09,1,20,19.99,Kredi Kartı,Tamamlandı,28-05-2025 23:51:39,01-06-2025 06:51:39,88.06,3.8,Bronze,,4.2,58
100620,197,İlkbahar Durdu,Kadın,19,Konya,Selçuklu,5031,Tarz Mobilya Sehpa,Ev & Yaşam,Tarz,1652.6,1,0,0.0,Dijital Cüzdan,Tamamlandı,21-02-2026 12:09:01,22-02-2026 23:09:01,1652.6,5.0,Silver,,4.1,11
100621,23,Halidun Sakarya,Erkek,18,Antalya,Muratpaşa,5027,IKEA MALM Çalışma Masası,ev & yaşam,IKEA,3030.48,2,10,0.0,Kredi Kartı,Tamamlandı,05-04-2025 22:44:48,13-04-2025 07:44:48,5454.86,3.7,Premium+,YAZ2026_2026,4.3,36
100622,256,Fehmiye İhsanoğlu,Kadın,36,Adana,Çukurova,5051,Fisher-Price Aktivite Masası,Oyuncak,Fisher-Price,1353.49,3,15,0.0,Kapıda Ödeme,İade,03-04-2026 05:20:13,06-04-2026 09:20:13,3451.4,4.1,Bronze,SEPET50,3.7,12
100623,35,Arifcan Türk,Erkek,37,İstanbul,Ataşehir,5046,Chicco Bebek Arabası,Anne & Bebek,Chicco,5056.95,1,30,0.0,Kredi Kartı,Tamamlandı,23-04-2025 17:59:36,28-04-2025 08:59:36,3539.86,3.7,Bronze,,4.2,317
100624,309,Sabır Ülker,Kadın,35,Mersin,Toroslar,5008,LC Waikiki Kadın Triko Kazak,Giyim,LC Waikiki,410.43,2,0,0.0,Kredi Kartı,Tamamlandı,29-11-2025 17:56:06,05-12-2025 10:56:06,820.86,4.5,Silver,,3.6,17
100625,43,Gülçe Ülker,Kadın,25,Antalya,Konyaaltı,5033,Tefal Airfryer,Mutfak,Tefal,3251.24,2,15,0.0,Havale/EFT,Tamamlandı,03-06-2024 07:24:04,10-06-2024 07:24:04,5527.11,,Gold,KARGOBEDAVA,3.1,59
100626,57,Kezban Erdoğan,,34,İstanbul,Maltepe,5023,Maybelline Maskara,Kozmetik,Maybelline,264.88,3,15,0.0,Kredi Kartı,Tamamlandı,17-12-2025 15:19:51,19-12-2025 21:19:51,675.44,5.0,Bronze,,4.4,0
100627,71,Eriş Zorlu,Kadın,36,İstanbul,Üsküdar,5024,Nivea Nemlendirici Krem,Kozmetik,Nivea,141.32,2,5,19.99,Havale/EFT,Tamamlandı,15-08-2024 17:21:38,23-08-2024 12:21:38,288.5,4.9,Gold,,4.4,27
100628,76,Uraltay Şafak,Erkek,36,,Çankaya,5015,Nike Air Max 270,AYAKKABI,Nike,3600.18,2,15,0.0,Kredi Kartı,Tamamlandı,22-10-2024 19:12:13,29-10-2024 04:12:13,6120.31,4.3,Gold,,2.9,1
100629,228,Naz Bilir,Kadın,28,Mersin,Yenişehir,5018,Skechers Yürüyüş Ayakkabısı,Ayakkabı,Skechers,1889.01,1,10,0.0,Havale/EFT,Tamamlandı,12-11-2024 00:23:44,16-11-2024 13:23:44,1700.11,3.6,Silver,,3.9,31
100630,284,Ermutlu Akçay,Erkek,18,Gaziantep,Şahinbey,5058,Torku Zeytinyağı 5L,Süpermarket,Torku,843.02,1,0,0.0,Dijital Cüzdan,Tamamlandı,03-09-2024 18:59:14,07-09-2024 22:59:14,843.02,3.5,Silver,,4.1,6
100631,317,Özdoğdu Zengin,Erkek,32,İstanbul,Ataşehir,5011,DeFacto Basic Tişört,Giyim,DeFacto,202.25,5,10,0.0,Kredi Kartı,Tamamlandı,02-10-2025 11:24:10,09-10-2025 07:24:10,910.12,3.8,Bronze,,3.6,21
100632,85,Sadittin İnönü,Erkek,31,İstanbul,Maltepe,5041,Can Yayınları Roman Seti,Kitap & Hobi,Can Yayınları,284.84,1,0,39.99,,İptal,29-06-2024 08:43:15,02-07-2024 13:43:15,324.83,3.6,Gold,,3.6,21
100633,109,Sırriye Alemdar,Kadın,,Antalya,Konyaaltı,5012,Zara Oversize Ceket,Giyim,Zara,1231.01,2,0,0.0,Kredi Kartı,İade,31-12-2025 01:38:01,05-01-2026 16:38:01,2462.02,4.0,Bronze,HOSGELDIN15,4.4,17
100634,159,Arıkol Dumanlı,Erkek,41,İstanbul,Maltepe,5048,Lego City Polis Seti,Oyuncak,Lego,969.44,1,0,0.0,Kapıda Ödeme,Tamamlandı,11-10-2024 03:32:43,14-10-2024 16:32:43,969.44,3.9,Silver,,4.9,33
100635,52,Mübetcel Karadeniz,Kadın,30,Bursa,Osmangazi,5001,Apple iPhone 13 128GB,Elektronik,Apple,39697.4,1,10,0.0,Kapıda Ödeme,Tamamlandı,03-11-2024 16:51:40,05-11-2024 12:51:40,35727.66,3.6,Silver,SEPET50,4.1,
100636,111,Yıldız Öcalan,Kadın,59,Mersin,Yenişehir,5049,Hot Wheels Araba Seti 10lu,Oyuncak,Hot Wheels,579.64,5,5,0.0,Dijital Cüzdan,Tamamlandı,18-11-2025 12:25:49,22-11-2025 16:25:49,2753.29,3.0,Bronze,HOSGELDIN15,3.4,
100637,221,Cuheyna Akça,Kadın,38,İstanbul,Ataşehir,5015,Nike Air Max 270,Ayakkabı,Nike,3771.47,2,0,0.0,,Tamamlandı,23-10-2025 03:32:47,30-10-2025 03:32:47,7542.94,4.1,Platinum,HOSGELDIN15,2.9,4
100638,45,Benek Tevetoğlu,Kadın,28,İzmir,Buca,5020,Greyder Klasik Erkek Ayakkabı,Ayakkabı,Greyder,1001.83,1,0,0.0,Havale/EFT,Tamamlandı,12-08-2024 06:31:26,18-08-2024 20:31:26,1001.83,4.4,Bronze,KARGOBEDAVA,4.1,13
100639,227,Şehza Bilir,Kadın,23,Adana,Seyhan,5060,Nestlé Nescafe Gold 200gr,Süpermarket,Nestlé,292.4,2,0,39.99,Kredi Kartı,İptal,28-04-2026 04:41:46,02-05-2026 15:41:46,624.79,,Gold,,3.6,22
100640,161,Zümre Sakarya,Kadın,35,Ankara,Mamak,5032,Karaca Tost Makinesi,Mutfak,Karaca,880.04,4,30,0.0,Kredi Kartı,İade,29-07-2024 08:54:48,05-08-2024 01:54:48,2464.11,4.5,Platinum,YAZ2026,4.2,170
100641,193,Üge Yüksel,Kadın,25,İstanbul,Ataşehir,5054,Fossil Kol Saati,Aksesuar,Fossil,3316.77,1,5,0.0,Kredi Kartı,Tamamlandı,20-03-2026 19:28:58,28-03-2026 09:28:58,3150.93,4.2,silver,INDIRIM10,4.7,11
100642,204,Sevginur Hayrioğlu,Kadın,22,Kayseri,Melikgazi,5025,Golden Rose Ruj,Kozmetik,Golden Rose,99.72,1,30,-49.99,Kredi Kartı,Tamamlandı,26-09-2024 10:08:07,30-09-2024 11:08:07,224.08,4.0,Silver,,4.8,128
100643,75,Fermuta Çetin,Kadın,39,Adana,Çukurova,5036,Korkmaz Tencere Seti,Mutfak,Korkmaz,2234.46,2,5,-23.708455740890848,Dijital Cüzdan,Tamamlandı,15-08-2025 17:14:10,17-08-2025 18:14:10,4245.47,4.3,Platinum,YAZ2026,4.0,20
100644,217,Menişan Mansız,Kadın,31,Ankara,Keçiören,5005,Lenovo IdeaPad 3 Dizüstü Bilgisayar,Elektronik,Lenovo,17921.3,5000,0,0.0,Kapıda Ödeme,Tamamlandı,04-08-2025 19:06:23,07-08-2025 16:06:23,17921.3,4.5,Bronze,,3.5,29
100645,28,Aynilhayat Gül,Kadın,45,İstanbul,Ataşehir,5021,L'Oréal Paris Revitalift Serum,Kozmetik,L'Oréal,542.67,1,200,49.99,Kredi Kartı,Tamamlandı,12-11-2024 15:54:10,07-11-2024 15:54:10,592.66,4.7,Bronze,,3.1,174
100646,288,Nazi Gül,Kadın,43,Mersin,Yenişehir,5004,Sony WH-1000XM4 Kulaklık,Elektronik,Sony,8589.99,2,0,0.0,Havale/EFT,İptal,21-06-2026 11:31:26,22-06-2026 15:31:26,17179.98,2.8,Silver,,4.8,84
100647,256,Fehmiye İhsanoğlu,Kadın,36,Samsun,İlkadım,5050,Barbie Rüya Evi,Oyuncak,Barbie,3760.97,1,5,0.0,Kredi Kartı,TAMAMLANDI,07-10-2024 23:05:38,12-10-2024 19:05:38,3572.92,4.1,Bronze,,3.9,67
100648,19,Fermuta Sezer,Kadın,36,İstanbul,Şişli,5026,Bioderma Sensibio Micellar Su,Kozmetik,Bioderma,383.57,3,10,0.0,Kredi Kartı,Tamamlandı,13-12-2024 21:00:07,15-12-2024 08:00:07,1035.64,2.9,Bronze,,4.6,168
100649,155,Zehranur Dumanlı,Kadın,40,Trabzon,Ortahisar,5044,Prima Bebek Bezi Jumbo Paket,Anne & Bebek,Prima,374.87,5,5,0.0,Kredi Kartı,İptal,11-08-2025 19:02:52,14-08-2025 22:02:52,1780.63,4.0,Silver,,3.7,131
100650,220,Çevregül Hançer,Kadın,0,Ankara,Etimesgut,5038,Nike Pro Antrenman Tayt,Spor & Outdoor,Nike,-648.8,1,0,49.99,Havale/EFT,Tamamlandı,10-09-2024 03:11:24,17-09-2024 06:11:24,698.79,4.1,Silver,yaz2026!!,4.0,18
100651,211,Hindal Akgündüz,Erkek,56,İstanbul,Kartal,5059,Pınar Süt 1L 12li Koli,Süpermarket,Pınar,288.13,2,5,19.99,Havale/EFT,İptal,31-06-2025 11:11:11,08-01-2025 01:06:53,567.44,5.0,Gold,INDIRIM10,4.7,127
100652,64,Beyda Eraslan,Erkek,23,ANKARA,,5026,Bioderma Sensibio Micellar Su,Kozmetik,Bioderma,408.96,2,15,0.0,Kredi Kartı,İade,16-01-2025 18:28:47,20-01-2025 02:28:47,1562.51,3.8,Silver,,4.6,172
100653,158,Müslum Yüksel,Erkek,48,Eskişehir,Tepebaşı,5043,Faber-Castell Boya Kalemi Seti,Kitap & Hobi,Faber-Castell,181.4,4,5,-19.99,Kredi Kartı,Tamamlandı,14-11-2025 21:50:36,18-11-2025 07:50:36,709.31,4.1,Gold,MAYIS25,3.7,209
100654,124,Baykan Yüksel,Erkek,28,Bursa,Nilüfer,5012,Zara Oversize Ceket,Giyim,Zara,1269.76,1,0,0.0,Dijital Cüzdan,Tamamlandı,14-03-2026 14:12:52,20-03-2026 19:12:52,1269.76,3.7,Silver,,4.4,21
100655,265,,Erkek,36,İstanbul,Şişli,5006,Huawei MatePad 11 Tablet,Elektronik,Huawei,11343.08,1,0,0.0,Havale/EFT,Tamamlandı,05-03-2026 09:28:28,13-03-2026 02:28:28,11343.08,3.6,Bronze,HOSGELDIN15,4.0,30
100656,48,Ercihan Aksu,Erkek,29,İstanbul,Ataşehir,5000,Samsung Galaxy A54 128GB,Elektronik,Samsung,20144.47,2,0,0.0,Havale/EFT,İade,20-08-2024 20:49:06,24-08-2024 20:49:06,40288.94,3.2,Bronze,,3.6,36
100657,233,İnançlı Aslan,Erkek,32,Adana,Çukurova,5011,DeFacto Basic Tişört,Giyim,DeFacto,143.97,4,0,29.99,Havale/EFT,İptal,23-06-2025 09:29:01,24-06-2025 17:29:01,605.87,4.0,Bronze,INDIRIM10,3.6,25
100658,12,Şazime Yıldırım,Kadın,34,Adana,Seyhan,5007,Casper Excalibur Oyuncu Bilgisayarı,Elektronik,Casper,30050.4,2,0,0.0,Kredi Kartı,İptal,04-09-2024 02:49:02,08-09-2024 13:49:02,60100.8,3.2,Bronze,,5.0,78
100659,201,Kaver Gülen,Kadın,18,i̇stanbul,,5026,Bioderma Sensibio Micellar Su,Kozmetik,BIODERMA,308.83,5,0,-37.97513950682529,Havale/Eft,Tamamlandı,18-04-2025 23:04:00,23-04-2025 04:04:00,1544.15,3.7,Silver,YAZ2026,4.6,170
100660,338,Pürçek Yüksel,Kadın,18,Antalya,Kepez,5054,Fossil Kol Saati,Aksesuar,Fossil,3250.32,5,30,0.0,Kredi Kartı,Tamamlandı,12-12-2025 00:10:57,14-12-2025 16:10:57,11376.12,3.6,Bronze,,4.7,11
100661,99,Boğatimur Duran,Erkek,24,Antalya,Kepez,5001,Apple iPhone 13 128GB,Elektronik,Apple,39143.96,3,0,0.0,Kredi Kartı,İptal,01-07-2024 11:55:31,03-07-2024 18:55:31,216095.69,4.2,Silver,SEPET50,4.1,56
100662,138,Sakip Yaman,Erkek,23,Ankara,Keçiören,5005,Lenovo IdeaPad 3 Dizüstü Bilgisayar,Elektronik,Lenovo,19265.6,2,0,0.0,Havale/EFT,Tamamlandı,07-11-2025 14:33:41,09-11-2025 22:33:41,38531.2,4.4,Platinum,SEPET50,3.5,31
100663,202,Emal Ülker,kadın,34,İstanbul,Kartal,5019,Bambi Hakiki Deri Bot,Ayakkabı,Bambi,1315.96,1,10,0.0,Kredi Kartı,Tamamlandı,01-02-2026 09:53:28,08-02-2026 19:53:28,1837.12,4.1,Gold,,4.4,72
100664,197,İlkbahar Durdu,Kadın,19,İzmir,Çiğli,5022,Flormar Likit Fondöten,Kozmetik,Flormar,187.4,2,0,29.99,Kapıda Ödeme,İade,15-02-2025 21:22:02,20-02-2025 06:22:02,404.79,5.0,Silver,,4.3,97
100665,272,Münif Ergül,Erkek,39,Ankara,Çankaya,5007,Casper Excalibur Oyuncu Bilgisayarı,Elektronik,Casper,26978.95,1,15,0.0,Kredi Kartı,Tamamlandı,04-04-2026 13:31:54,07-04-2026 17:31:54,22932.11,5.0,Silver,,5.0,76
100666,5,Zamir Sakarya,Erkek,28,Ankara,Çankaya,5045,Huggies Islak Mendil 12li,Anne & Bebek,Huggies,292.75,5000,15,29.99,havale/eft,Tamamlandı,07-02-2026 07:43:30,12-02-2026 13:43:30,278.83,4.4,Bronze,HOSGELDIN15,8,161
100565,344,Cansin Sezgin,Erkek,31,İstanbul,Ataşehir,5043,Faber-Castell Boya Kalemi Seti,Kitap & Hobi,Faber-Castell,248.31,1,0,29.99,Kredi Kartı,Tamamlandı,18-07-2024 09:59:28,22-07-2024 12:59:28,278.3,3.9,Bronze,INDIRIM10,3.7,212
100668,168,Noman Bilir,Erkek,44,Antalya,Muratpaşa,5036,Korkmaz Tencere Seti,Mutfak,Korkmaz,2223.4,1,15,0.0,Havale/Eft,Tamamlandı,16-09-2025 10:21:12,18-09-2025 22:21:12,1889.89,4.0,Bronze,MAYIS25,4.0,-18
100669,21,Laika Manço,Kadın,42,Ankara,Çankaya,5004,Sony WH-1000XM4 Kulaklık,Elektronik,Sony,8033.77,3,5,0.0,Kredi Kartı,Tamamlandı,21-05-2025 14:34:33,23-05-2025 07:34:33,22896.24,4.2,Silver,,4.8,89
100670,314,İvecen Yılmaz,Erkek,23,İstanbul,Bakırköy,5044,Prima Bebek Bezi Jumbo Paket,Anne & Bebek,Prima,447.6,1,10,19.99,Kapıda Ödeme,İade,14-09-2024 01:03:58,16-09-2024 02:03:58,422.83,4.0,Bronze,,6.2,126
100671,54,Alpin Bilgin,Erkek,200,Kocaeli,Gebze,5014,Boyner Klasik Gömlek,Giyim,Boyner,392.55,1,20,39.99,Kapıda Ödeme,Tamamlandı,06-06-2024 01:54:40,09-06-2024 02:54:40,354.03,4.2,Silver,HOSGELDIN15,4.4,0
100672,136,Eşref Ülker,Erkek,49,Ankara,,5050,Barbie Rüya Evi,Oyuncak,Barbie,3556.23,1,-10,0.0,Kredi Kartı,Tamamlandı,08-10-2024 11:37:35,15-10-2024 15:37:35,3556.23,3.2,Silver,,3.9,72
100673,327,İlalmış Akça,Erkek,31,İzmir,Konak,5033,Tefal Airfryer,Mutfak,Tefal,3185.87,1000,10,0.0,Dijital Cüzdan,Tamamlandı,19-06-2026 17:34:29,21-06-2026 19:34:29,5734.57,3.4,Bronze,HOSGELDIN15,3.1,58
100674,181,Zeyno Yorulmaz,Kadın,39,Bursa,Osmangazi,5042,İş Bankası Kültür Yayınları Klasik Set,Kitap & Hobi,İş Bankası Kültür Yayınları,461.78,3,10,0.0,Kredi Kartı,Tamamlandı,04-01-2025 00:28:40,10-01-2025 06:28:40,1246.81,5.0,Bronze,,4.1,4
100675,97,Demirok Manço,Erkek,36,İzmir,Karşıyaka,5013,Pull&Bear Kapüşonlu Sweatshirt,Giyim,Pull&Bear,744.2,10000,5,0.0,Kredi Kartı,İade,27-05-2026 16:31:49,02-06-2026 20:31:49,2120.97,3.4,Bronze,,4.7,11
100676,67,Kandef Korutürk,Kadın,22,İstanbul,Maltepe,5024,Nivea Nemlendirici Krem,Kozmetik,Nivea,158.25,3,5,49.99,Kredi Kartı,Tamamlandı,16-11-2024 11:10:58,24-11-2024 05:10:58,501.0,4.4,Gold,,4.4,29
100677,237,Kadınana Aksu,Kadın,18,Trabzon,,5015,Nike Air Max 270,Ayakkabı,nike,3521.56,1,0,0.0,Kredi Kartı,Tamamlandı,27-05-2025 09:40:09,29-05-2025 02:40:09,3521.56,4.9,Bronze,KARGOBEDAVA,2.9,0
100678,78,Nurşan Kısakürek,Kadın,37,Ankara,Mamak,5032,Karaca Tost Makinesi,Mutfak,Karaca,833.5,1,5,0.0,Kredi Kartı,Tamamlandı,32-01-2025 12:00:00,10-08-2025 13:03:39,791.83,3.7,Silver,,4.2,175
100679,142,Özdil Güçlü,Erkek,51,Bursa,Nilüfer,5033,,Mutfak,Tefal,3063.63,2,10,0.0,Dijital Cüzdan,Tamamlandı,25-07-2024 01:17:57,30-07-2024 09:17:57,5514.53,3.4,Gold,MAYIS25,3.1,58
100680,142,Özdil Güçlü,Erkek,51,İstanbul,Kartal,5044,Prima Bebek Bezi Jumbo Paket,Anne & Bebek,Prima,407.37,1,0,39.99,Kredi Kartı,Tamamlandı,26-12-2024 12:39:24,01-01-2025 21:39:24,447.36,3.4,Gold,,3.7,128
100681,376,Nakip Seven,ERKEK,23,İstanbul,Üsküdar,5032,Karaca Tost Makinesi,Mutfak,Karaca,1063.11,2,15,0.0,Kapıda Ödeme,Tamamlandı,22-11-2024 11:28:22,28-11-2024 13:28:22,1807.29,3.3,Silver,HOSGELDIN15,4.2,173
100682,73,Aysuna Bilge,Kadın,36,Kocaeli,Gebze,5027,IKEA MALM Çalışma Masası,Ev & Yaşam,IKEA,2834.05,1,0,0.0,Kredi Kartı,Tamamlandı,10-06-2024 21:37:37,14-06-2024 12:37:37,2834.05,5.5,Platinum,,4.3,39
100683,127,İncifir Durmuş,Kadın,57,İzmir,Konak,5052,Pierre Cardin Cüzdan,Aksesuar,Pierre Cardin,455.22,2,0,0.0,Kredi Kartı,Tamamlandı,29-10-2024 03:25:08,30-10-2024 12:25:08,910.44,4.7,Silver,,5.0,101
100684,232,Temuçin Şafak,Erkek,26,İzmir,Karşıyaka,5034,Arzum Çay Makinesi,Mutfak,arzum,1028.67,1,5,0.0,Kredi Kartı,Tamamlandı,29-05-2026 12:09:03,04-06-2026 09:09:03,977.24,4.2,Bronze,,3.2,60
100685,248,Nezize Akçay,K,50,İstanbul,Pendik,5046,Chicco Bebek Arabası,Anne & Bebek,Chicco,5779.6,1,5,0.0,Kredi Kartı,İade,01-06-2025 18:07:31,03-06-2025 01:07:31,5490.62,4.4,Platinum,,4.2,317
100686,185,Şide Fırat,Erkek,35,İstanbul,Beşiktaş,5012,Zara Oversize Ceket,Giyim,Zara,1452.39,1,0,0.0,Kredi Kartı,Tamamlandı,10-12-2025 16:21:26,15-12-2025 21:21:26,1452.39,3.6,Bronze, SEPET50 ,4.4,21
100687,170,Altoğan Aksu,Erkek,38,Ankara,Mamak,5060,Nestlé Nescafe Gold 200gr,Süpermarket,Nestlé,379.39,1,0,39.99,Kapıda Ödeme,Tamamlandı,09-09-2025 20:37:53,17-09-2025 07:37:53,419.38,3.8,Gold,YAZ2026,3.6,20
100688,351,Ruhsat Durmuş,Erkek,28,İstanbul,Üsküdar,5033,Tefal Airfryer,Mutfak,Tefal,3756.67,2,10,0.0,Kredi Kartı,Tamamlandı,29-03-2025 00:34:03,02-04-2025 01:34:03,6762.01,4.7,Silver,MAYIS25,3.1,58
100689,28,Aynilhayat Gül,Kadın,45,İzmir,Konak,5027,IKEA MALM Çalışma Masası,Ev & Yaşam,IKEA,2852.26,1000,0,0.0,Kredi Kartı,İptal,28-10-2025 20:24:58,30-10-2025 22:24:58,8556.78,4.7,Bronze,,4.3,34
100690,376,Nakip Seven,Erkek,23,İstanbul,Kartal,5058,Torku Zeytinyağı 5L,Süpermarket,Torku,720.18,1,5,39.99,Kredi Kartı,Tamamlandı,01-07-2025 15:23:06,05-07-2025 18:23:06,724.16,3.3,Silver,,4.1,4
100691,306,Koşukhan Sezer,Erkek,41,Ankara,Etimesgut,5027,IKEA MALM Çalışma Masası,Ev & Yaşam,IKEA,3178.92,1,10,0.0,Havale/EFT,Tamamlandı,17-10-2024 15:09:26,22-10-2024 21:09:26,2861.03,4.1,Silver,YAZ2026,4.3,36
100692,291,Barışcan Kısakürek,Erkek,37,Denizli,Merkezefendi,5034,Arzum Çay Makinesi,Mutfak,Arzum,991.69,3,15,0.0,Kredi Kartı,Tamamlandı,12-05-2026 11:24:19,18-05-2026 08:24:19,2528.81,3.9,Gold,,3.2,58
100693,182,Minibe Yorulmaz,Kadın,200,İzmir,Buca,5026,Bioderma Sensibio Micellar Su,Kozmetik,Bioderma,,4,0,0.0,Kapıda Ödeme,Tamamlandı,22-10-2024 22:23:56,26-10-2024 05:23:56,1421.4,4.3,Bronze,,4.6,173
100694,66,Övün Duran,Kadın,18,Adana,Çukurova,5003,"LG 55"" 4K Smart TV",Elektronik,LG,18399.01,1,5,0.0,Kredi Kartı,İptal,13-11-2025 16:45:22,14-11-2025 18:45:22,17479.06,4.1,Bronze,SEPET50,3.9,244
100695,171,Kasim Yılmaz,Erkek,24,Antalya,Konyaaltı,5036,Korkmaz Tencere Seti,Mutfak,Korkmaz,2729.61,1,0,0.0,Havale/EFT,Tamamlandı,05-06-2026 01:55:49,11-06-2026 07:55:49,2729.61,4.2,Bronze,,4.0,-10
100696,380,Öktürk Zengin,Erkek,24,Kocaeli,İzmit,5014,Boyner Klasik Gömlek,Giyim,Boyner,573.76,2,0,0.0,Havale/EFT,Tamamlandı,07-06-2024 17:39:24,13-06-2024 15:39:24,1147.52,4.5,Silver,YAZ2026,4.4,0
100697,79,,Kadın,-5,Antalya,Muratpaşa,5033,Tefal Airfryer,Mutfak,Tefal,2625.92,1,5,0.0,Kapıda Ödeme,Tamamlandı,27-07-2024 04:26:06,30-07-2024 16:26:06,2494.62,4.4,Bronze,,3.1,59
100698,121,Görklü Gülen,erkek,25,Samsun,Atakum,5052,Pierre Cardin Cüzdan,Aksesuar,Pierre Cardin,633.83,1,10,-19.99,Kredi Kartı,Tamamlandı,07-12-2024 05:09:31,15-12-2024 04:09:31,590.44,4.0,Silver,,5.0,98
100699,262,,Erkek,26,Gaziantep,Şehitkamil,5030,Bellona Yatak Örtüsü Seti,,Bellona,892.19,1,0,0.0,Havale/EFT,Tamamlandı,09-03-2025 14:14:33,14-03-2025 12:14:33,892.19,4.4,Gold,,4.3,285
100700,214,Fenni Aksu,Erkek,23,Eskişehir,Odunpazarı,5001,Apple iPhone 13 128GB,Elektronik,Apple,37267.38,1,5,-24.215752762301307,Havale/EFT,Tamamlandı,29-03-2026 23:55:39,04-04-2026 13:55:39,35404.01,4.5,Gold,HOSGELDIN15,4.1,56
100701,240,Övün Yılmaz,Kadın,67,Trabzon,Akçaabat,5017,Puma Smash V2,Ayakkabı,Puma,1506.38,1,5,0.0,kapıda ödeme,Tamamlandı,25-05-2026 19:07:00,30-05-2026 11:07:00,1431.06,4.8,Silver,SEPET50,3.8,30
100702,181,Zeyno Yorulmaz,Kadın,39,Adana,Çukurova,5029,Madame Coco Halı,Ev & Yaşam,Madame Coco,1915.18,3,0,0.0,Kapıda Ödeme,Tamamlandı,09-07-2025 02:29:00,16-07-2025 22:29:00,5745.54,5.0,Bronze,,2.8,12
100703,311,Gökperi Mansız,Kadın,25,Adana,Çukurova,5008,LC Waikiki Kadın Triko Kazak,Giyim,LC Waikiki,389.55,2,10,-35.38400886928101,Havale/EFT,İptal,09-08-2024 01:38:08,11-08-2024 00:38:08,701.19,4.4,Bronze,YAZ2026,3.6,21
100704,55,Atanur Sezgin,Kadın,36,İzmir,Buca,5020,Greyder Klasik Erkek Ayakkabı,Ayakkabı,Greyder,1355.95,5,15,0.0,Havale/EFT,Tamamlandı,26-11-2024 13:59:02,23-11-2024 13:59:02,5762.79,4.1,Gold,,4.1,9
100705,314,İvecen Yılmaz,Erkek,23,İstanbul,Kadıköy,5054,Fossil Kol Saati,Aksesuar,Fossil,,1,5,0.0,Havale/EFT,Tamamlandı,26-11-2024 11:41:34,28-11-2024 09:41:34,4179.9,4.0,Bronze,,4.7,12
100706,327,İlalmış Akça,Erkek,31,Antalya,Muratpaşa,5012,Zara Oversize Ceket,Giyim,Zara,1051.5,1,0,0.0,Kredi Kartı,Tamamlandı,24-11-2025 07:00:04,26-11-2025 01:00:04,1051.5,3.4,Bronze,SEPET50,4.4,17
100707,105,Mesude Yüksel,Kadın,39,i̇stanbul,Üsküdar,5057,Eti Crax Kraker 24lü Kutu,Süpermarket,Eti,150.37,3,10,19.99,Kredi Kartı,Tamamlandı,16-06-2026 23:22:58,22-06-2026 14:22:58,425.99,5.0,Silver,INDIRIM10,4.6,56
100708,243,Aybet Karadeniz,Kadın,-1,Bursa,Nilüfer,5039,Adidas Spor Çanta,Spor & Outdoor,Adidas,1059.9,3,15,0.0,Kredi Kartı,Tamamlandı,12-08-2024 20:43:19,14-08-2024 00:43:19,2702.75,3.2,Silver,,4.0,11
